tweet_id,source,name,dog_stage,date,time,year,month,weekday,cleantext,display_text_range,favorite_count,retweet_count,jpg_url,first_prediction,first_confidence,first_dog,second_prediction,second_confidence,second_dog,third_prediction,third_confidence,third_dog,rating
712092745624633345,Twitter for iPhone,Steven,,2016-03-22,01:45:15,2016,3,Tuesday,This is Steven. He's inverted af. Also very helpful. Scans anything you want for free. Takes him a while tho. 7/10 ,"[0, 138]",3211.0,1016.0,https://pbs.twimg.com/media/CeHckpuW4AAF7rT.jpg,triceratops,0.235373,False,llama,0.153126,False,three-toed sloth,0.11184,False,7.0/10.0
712085617388212225,Twitter for iPhone,Olive,,2016-03-22,01:16:55,2016,3,Tuesday,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy ","[0, 104]",3531.0,556.0,https://pbs.twimg.com/media/CeHWFksXIAAyypp.jpg,shih-tzu,0.625129,True,tibetan terrier,0.126897,True,lhasa,0.119663,True,11.0/10.0
712065007010385924,Twitter for iPhone,Chester,,2016-03-21,23:55:01,2016,3,Monday,This is Chester. He's clearly in charge of the other dogs. Weird ass paws. Not fit for fetch. 6/10 would still pet ,"[0, 138]",2451.0,700.0,https://pbs.twimg.com/media/CeHDV73W0AM5Cf8.jpg,goose,0.214301,False,gibbon,0.084253,False,pizza,0.0801683,False,6.0/10.0
711998809858043904,Twitter for iPhone,,,2016-03-21,19:31:59,2016,3,Monday,RT @twitter: @dog_rates Awesome Tweet! 12/10. Would Retweet. #LoveTwitter ,"[0, 97]",0.0,138.0,https://pbs.twimg.com/tweet_video_thumb/CeGGkWuUUAAYWU1.jpg,comic book,0.105171,False,kuvasz,0.0598951,True,book jacket,0.0466380999999999,False,12.0/10.0
711968124745228288,Twitter for iPhone,Winston,pupper,2016-03-21,17:30:03,2016,3,Monday,Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him ,"[0, 106]",8776.0,2601.0,https://pbs.twimg.com/media/CeFrO3qXEAADRbd.jpg,espresso,0.430135,False,coffee mug,0.418483,False,cup,0.0883911999999999,False,10.0/10.0
711743778164514816,Twitter for iPhone,Roosevelt,,2016-03-21,02:38:34,2016,3,Monday,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af ,"[0, 140]",3095.0,1101.0,https://pbs.twimg.com/media/CeCfMPDW0AAAEUj.jpg,lakeland terrier,0.4595149999999999,True,miniature poodle,0.219661,True,standard poodle,0.130189,True,11.0/10.0
711732680602345472,Twitter for iPhone,,,2016-03-21,01:54:29,2016,3,Monday,I want to hear the joke this dog was just told. 10/10 ,"[0, 77]",9756.0,4653.0,https://pbs.twimg.com/media/CeCVGEbUYAASeY4.jpg,dingo,0.366875,False,ibizan hound,0.334929,True,eskimo dog,0.0738761999999999,True,10.0/10.0
711694788429553666,Twitter for iPhone,,,2016-03-20,23:23:54,2016,3,Sunday,Oh. My. God. 13/10 magical af ,"[0, 53]",35865.0,20500.0,https://pbs.twimg.com/tweet_video_thumb/CeBym7oXEAEWbEg.jpg,brown bear,0.7132930000000001,False,indian elephant,0.172844,False,water buffalo,0.0389022,False,13.0/10.0
711652651650457602,Twitter for iPhone,Gary,,2016-03-20,20:36:28,2016,3,Sunday,This is Gary. He just wanted to say hi. 9/10 very personable pup ,"[0, 88]",4228.0,1037.0,https://pbs.twimg.com/media/CeBMT6-WIAA7Qqf.jpg,llama,0.8567889999999999,False,arabian camel,0.098727,False,neck brace,0.0163772,False,9.0/10.0
711363825979756544,Twitter for iPhone,,,2016-03-20,01:28:47,2016,3,Sunday,"""Please, no puparazzi"" 11/10 ","[0, 52]",3996.0,1287.0,https://pbs.twimg.com/media/Cd9Fn5QUMAAYMT4.jpg,pembroke,0.7509060000000001,True,cardigan,0.241152,True,basenji,0.00263962,True,11.0/10.0
711306686208872448,Twitter for iPhone,,,2016-03-19,21:41:44,2016,3,Saturday,What hooligan sent in pictures w/out a dog in them? Churlish af. 3/10 just bc that's a neat fluffy bean bag chair ,"[0, 137]",3596.0,819.0,https://pbs.twimg.com/media/Cd8Rpl0W0AAN1kU.jpg,leatherback turtle,0.280835,False,loggerhead,0.12329,False,dandie dinmont,0.0867925,True,3.0/10.0
711008018775851008,Twitter for iPhone,Chuckles,pupper,2016-03-19,01:54:56,2016,3,Saturday,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper ,"[0, 139]",3275.0,710.0,https://pbs.twimg.com/media/Cd4CBQFW8AAY3ND.jpg,french bulldog,0.731405,True,boston bull,0.150672,True,pug,0.0218109,True,11.0/10.0
710997087345876993,Twitter for iPhone,Milo,,2016-03-19,01:11:29,2016,3,Saturday,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time ,"[0, 108]",4960.0,1561.0,https://pbs.twimg.com/media/Cd34FClUMAAnvGP.jpg,malamute,0.28126,True,eskimo dog,0.232641,True,pembroke,0.091602,True,12.0/10.0
710844581445812225,Twitter for iPhone,Staniel,,2016-03-18,15:05:29,2016,3,Friday,This is Staniel. His selfie game is strong af. 10/10 I'd snapchat with Staniel ,"[0, 102]",2775.0,779.0,https://pbs.twimg.com/media/Cd1tYGmXIAAoW5b.jpg,dingo,0.536593,False,pembroke,0.200407,True,basenji,0.0607345,True,10.0/10.0
710833117892898816,Twitter for iPhone,Sora,,2016-03-18,14:19:56,2016,3,Friday,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom ,"[0, 120]",2937.0,606.0,https://pbs.twimg.com/media/Cd1i8qvUkAE-Jlr.jpg,pembroke,0.803742,True,cardigan,0.189712,True,german shepherd,0.00174609,True,12.0/10.0
710658690886586372,Twitter for iPhone,,,2016-03-18,02:46:49,2016,3,Friday,Here's a brigade of puppers. All look very prepared for whatever happens next. 80/80 ,"[0, 108]",2529.0,636.0,https://pbs.twimg.com/media/CdzETn4W4AAVU5N.jpg,soft-coated wheaten terrier,0.948617,True,dandie dinmont,0.0186644,True,cairn,0.0159427,True,80.0/80.0
710609963652087808,Vine,,,2016-03-17,23:33:12,2016,3,Thursday,I've watched this a million times and you probably will too. 12/10 (vid by @emily_galasso) ,"[0, 114]",5227.0,2624.0,,,,,,,,,,,12.0/10.0
710588934686908417,Twitter for iPhone,Beemo,,2016-03-17,22:09:38,2016,3,Thursday,This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for ,"[0, 94]",4968.0,2107.0,https://pbs.twimg.com/media/CdyE2x1W8AAe0TG.jpg,pembroke,0.982004,True,cardigan,0.00894347,True,malamute,0.0075498999999999,True,12.0/10.0
710296729921429505,Vine,Oshie,,2016-03-17,02:48:31,2016,3,Thursday,This is Oshie. 12/10 please enjoy (vid by @catherinec1389) ,"[0, 82]",2574.0,833.0,,,,,,,,,,,12.0/10.0
710283270106132480,Twitter for iPhone,Gunner,,2016-03-17,01:55:02,2016,3,Thursday,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 ,"[0, 104]",2308.0,580.0,https://pbs.twimg.com/media/Cdtu3WRUkAAsRVx.jpg,shih-tzu,0.932401,True,lhasa,0.0308057,True,tibetan terrier,0.00897428,True,11.0/10.0
710272297844797440,Twitter for iPhone,infuriating,,2016-03-17,01:11:26,2016,3,Thursday,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 ,"[0, 138]",4945.0,1425.0,https://pbs.twimg.com/media/Cdtk414WoAIUG0v.jpg,old english sheepdog,0.586307,True,wire-haired fox terrier,0.118622,True,lakeland terrier,0.106806,True,11.0/10.0
710269109699739648,Twitter for iPhone,,,2016-03-17,00:58:46,2016,3,Thursday,"The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all ","[0, 82]",2613.0,1257.0,https://pbs.twimg.com/media/Cdth_KyWEAEXH3u.jpg,pug,0.415495,True,german shepherd,0.1781569999999999,True,labrador retriever,0.100202,True,13.0/10.0
710153181850935296,Twitter for iPhone,Lacy,,2016-03-16,17:18:07,2016,3,Wednesday,This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well ,"[0, 135]",3153.0,1006.0,https://pbs.twimg.com/media/Cdr4jO2UAAAIo6W.jpg,cowboy hat,0.979053,False,sombrero,0.0106825,False,cocker spaniel,0.00271296,True,11.0/10.0
710140971284037632,Twitter for iPhone,Tater,,2016-03-16,16:29:35,2016,3,Wednesday,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 ,"[0, 120]",3017.0,1008.0,https://pbs.twimg.com/media/Cdrtcr-W4AAqi5H.jpg,pekinese,0.95317,True,papillon,0.0195169,True,japanese spaniel,0.00582051,True,8.0/10.0
710117014656950272,Twitter for iPhone,,pupper,2016-03-16,14:54:24,2016,3,Wednesday,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty ,"[0, 135]",5999.0,2233.0,https://pbs.twimg.com/media/CdrXp9dWoAAcRfn.jpg,toy poodle,0.802092,True,miniature poodle,0.111647,True,cocker spaniel,0.0628662,True,11.0/10.0
709918798883774466,Twitter for iPhone,Watson,,2016-03-16,01:46:45,2016,3,Wednesday,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af ,"[0, 140]",3250.0,1215.0,https://pbs.twimg.com/media/CdojYQmW8AApv4h.jpg,pembroke,0.956222,True,cardigan,0.0207273,True,chihuahua,0.00791218,True,12.0/10.0
709901256215666688,Twitter for iPhone,,,2016-03-16,00:37:03,2016,3,Wednesday,"WeRateDogs stickers are here and they're 12/10! Use code ""puppers"" at checkout 🐶🐾

Shop now: ","[0, 140]",732.0,112.0,https://pbs.twimg.com/media/CdoTbL_XIAAitq2.jpg,bib,0.998814,False,handkerchief,0.000511773,False,umbrella,0.000224477,False,12.0/10.0
709852847387627521,Twitter for iPhone,,,2016-03-15,21:24:41,2016,3,Tuesday,*lets out a tiny whimper and then collapses* ...12/10 ,"[0, 77]",3824.0,1336.0,https://pbs.twimg.com/media/CdnnZhhWAAEAoUc.jpg,chihuahua,0.945629,True,pomeranian,0.0192035999999999,True,west highland white terrier,0.0101342,True,12.0/10.0
709566166965075968,Twitter for iPhone,Olaf,,2016-03-15,02:25:31,2016,3,Tuesday,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet ,"[0, 130]",3865.0,1367.0,https://pbs.twimg.com/media/Cdjiqi6XIAIUOg-.jpg,chow,0.999837,True,tibetan mastiff,0.000116907,True,australian terrier,1.13384e-05,True,12.0/10.0
709556954897764353,Twitter for iPhone,Cecil,,2016-03-15,01:48:55,2016,3,Tuesday,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture ,"[0, 131]",3593.0,1204.0,https://pbs.twimg.com/media/CdjaSFCWAAAJZh3.jpg,golden retriever,0.790026,True,kuvasz,0.105031,True,labrador retriever,0.0870512,True,12.0/10.0
709519240576036864,Twitter for iPhone,Vince,,2016-03-14,23:19:03,2016,3,Monday,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell ,"[0, 139]",1620.0,277.0,https://pbs.twimg.com/media/Cdi3-f7W8AUOm9T.jpg,cocker spaniel,0.4149819999999999,True,newfoundland,0.225482,True,flat-coated retriever,0.196789,True,9.0/10.0
709449600415961088,Twitter for iPhone,Karma,,2016-03-14,18:42:20,2016,3,Monday,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af ,"[0, 140]",2420.0,665.0,https://pbs.twimg.com/media/Cdh4pgAW0AEKJ_a.jpg,maltese dog,0.780187,True,dandie dinmont,0.0744286999999999,True,norfolk terrier,0.0337761999999999,True,10.0/10.0
709409458133323776,Twitter for iPhone,Billy,,2016-03-14,16:02:49,2016,3,Monday,This is Billy. He sensed a squirrel. 8/10 damn it Billy ,"[0, 79]",2855.0,788.0,https://pbs.twimg.com/media/CdhUIMSUIAA4wYK.jpg,shetland sheepdog,0.79745,True,collie,0.0540553,True,keeshond,0.0316733,True,8.0/10.0
709225125749587968,Twitter for iPhone,Walker,,2016-03-14,03:50:21,2016,3,Monday,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time ,"[0, 131]",2615.0,647.0,https://pbs.twimg.com/media/Cdese-zWEAArIqE.jpg,labrador retriever,0.271109,True,pomeranian,0.1504869999999999,True,golden retriever,0.1455779999999999,True,11.0/10.0
709207347839836162,Twitter for iPhone,Penny,,2016-03-14,02:39:42,2016,3,Monday,This is Penny. She's trying on her prom dress. Stunning af 11/10 ,"[0, 88]",13755.0,6567.0,https://pbs.twimg.com/media/CdecUSzUIAAHCvg.jpg,chihuahua,0.948323,True,italian greyhound,0.0177303,True,quilt,0.0166879,False,11.0/10.0
709198395643068416,Twitter for iPhone,,,2016-03-14,02:04:08,2016,3,Monday,"From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. 45/50 would hug all at once ","[0, 144]",2634.0,721.0,https://pbs.twimg.com/media/CdeUKpcWoAAJAWJ.jpg,borzoi,0.4907829999999999,True,wire-haired fox terrier,0.0835133,True,english setter,0.0831843,True,45.0/50.0
709179584944730112,Vine,Sammy,,2016-03-14,00:49:23,2016,3,Monday,This is Sammy. He's in a tree. Very excited about it. 13/10 ,"[0, 83]",2213.0,763.0,,,,,,,,,,,13.0/10.0
709158332880297985,Twitter for iPhone,Rodney,,2016-03-13,23:24:56,2016,3,Sunday,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 ,"[0, 138]",2236.0,470.0,https://pbs.twimg.com/media/CddvvSwWoAUObQw.jpg,siberian husky,0.212957,True,eskimo dog,0.178887,True,labrador retriever,0.174218,True,10.0/10.0
709042156699303936,Twitter for iPhone,Klevin,,2016-03-13,15:43:18,2016,3,Sunday,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 ,"[0, 140]",5197.0,1864.0,https://pbs.twimg.com/media/CdcGBB3WwAAGBuU.jpg,hotdog,0.8265790000000001,False,rottweiler,0.0681793,True,labrador retriever,0.0492179,True,9.0/10.0
708853462201716736,Vine,Lucy,,2016-03-13,03:13:29,2016,3,Sunday,This is Lucy. She doesn't understand fetch. 8/10 try turning off and back on (vid by @rileyyoungblood) ,"[0, 126]",1941.0,745.0,,,,,,,,,,,8.0/10.0
708845821941387268,Twitter for iPhone,,pupper,2016-03-13,02:43:08,2016,3,Sunday,Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10 ,"[0, 137]",3226.0,1015.0,https://pbs.twimg.com/media/CdZTgynWwAATZcx.jpg,schipperke,0.74564,True,kelpie,0.167853,True,boston bull,0.0147628999999999,True,9.0/10.0
708834316713893888,Twitter for iPhone,Malikai,,2016-03-13,01:57:25,2016,3,Sunday,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 ,"[0, 138]",1860.0,571.0,https://pbs.twimg.com/media/CdZI_bpWEAAm1fs.jpg,eskimo dog,0.283945,True,giant panda,0.218252,False,malamute,0.180401,True,10.0/10.0
708810915978854401,Twitter for iPhone,Mister,,2016-03-13,00:24:26,2016,3,Sunday,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all ,"[0, 111]",18036.0,7848.0,https://pbs.twimg.com/media/CdYzwuYUIAAHPkB.jpg,golden retriever,0.976139,True,labrador retriever,0.0163009,True,norfolk terrier,0.00187137,True,10.0/10.0
708738143638450176,Twitter for iPhone,Coco,,2016-03-12,19:35:15,2016,3,Saturday,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 ,"[0, 107]",2997.0,917.0,https://pbs.twimg.com/media/CdXxlFPWwAABaOv.jpg,pomeranian,0.933457,True,samoyed,0.0572208,True,west highland white terrier,0.000904151,True,11.0/10.0
708711088997666817,Twitter for iPhone,Smokey,,2016-03-12,17:47:45,2016,3,Saturday,This is Smokey. He really likes tennis balls. 11/10 ,"[0, 75]",2790.0,834.0,https://pbs.twimg.com/media/CdXY-GHWoAALing.jpg,tennis ball,0.912961,False,german short-haired pointer,0.0526946,True,labrador retriever,0.0184774,True,11.0/10.0
708479650088034305,Twitter for iPhone,Bear,,2016-03-12,02:28:06,2016,3,Saturday,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture ,"[0, 118]",2768.0,765.0,https://pbs.twimg.com/media/CdUGcLMWAAI42q0.jpg,shih-tzu,0.218479,True,lhasa,0.201966,True,norfolk terrier,0.165225,True,13.0/10.0
708469915515297792,Twitter for iPhone,Bobble,,2016-03-12,01:49:25,2016,3,Saturday,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently ,"[0, 132]",3357.0,926.0,https://pbs.twimg.com/media/CdT9n7mW0AQcpZU.jpg,chihuahua,0.748163,True,toy terrier,0.127717,True,pembroke,0.042141,True,11.0/10.0
708400866336894977,Vine,,,2016-03-11,21:15:02,2016,3,Friday,RT if you are as ready for summer as this pup is 12/10 ,"[0, 78]",17516.0,11330.0,,,,,,,,,,,12.0/10.0
708356463048204288,Twitter for iPhone,Oliver,,2016-03-11,18:18:36,2016,3,Friday,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly ,"[0, 137]",3929.0,1520.0,https://pbs.twimg.com/media/CdSWcc1XIAAXc6H.jpg,pug,0.871283,True,french bulldog,0.0418199999999999,True,bath towel,0.015228,False,10.0/10.0
708349470027751425,Twitter for iPhone,River,,2016-03-11,17:50:48,2016,3,Friday,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy ,"[0, 107]",2568.0,831.0,https://pbs.twimg.com/media/CdSQFWOWAAApgfq.jpg,muzzle,0.24389,False,basenji,0.187158,True,boston bull,0.092727,True,11.0/10.0
708149363256774660,Twitter for iPhone,Jebberson,,2016-03-11,04:35:39,2016,3,Friday,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch ,"[0, 118]",4672.0,1727.0,https://pbs.twimg.com/media/CdPaEkHW8AA-Wom.jpg,cardigan,0.350993,True,basset,0.164555,True,toy terrier,0.0804836,True,10.0/10.0
708130923141795840,Twitter for iPhone,,,2016-03-11,03:22:23,2016,3,Friday,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 ,"[0, 140]",3707.0,943.0,https://pbs.twimg.com/media/CdPJUWIWIAAIchl.jpg,french bulldog,0.710354,True,chihuahua,0.262302,True,cardigan,0.00690382,True,11.0/10.0
708119489313951744,Twitter for iPhone,Cooper,,2016-03-11,02:36:57,2016,3,Friday,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen ,"[0, 99]",2937.0,1102.0,https://pbs.twimg.com/media/CdO-6x5W8AENSBJ.jpg,norwich terrier,0.2644829999999999,True,norfolk terrier,0.258786,True,chow,0.0968986999999999,True,9.0/10.0
708109389455101952,Twitter for iPhone,Remington,,2016-03-11,01:56:49,2016,3,Friday,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup ,"[0, 133]",2124.0,610.0,https://pbs.twimg.com/media/CdO1u9vWAAApj2V.jpg,staffordshire bullterrier,0.5161060000000001,True,american staffordshire terrier,0.236075,True,kelpie,0.0697495,True,10.0/10.0
708026248782585858,Twitter for iPhone,,,2016-03-10,20:26:26,2016,3,Thursday,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty) ,"[0, 129]",4799.0,2166.0,https://pbs.twimg.com/ext_tw_video_thumb/708026062568087553/pu/img/rNhylAwIfb6YthGu.jpg,malinois,0.7864680000000001,True,chesapeake bay retriever,0.0689789,True,siamese cat,0.0293044,False,13.0/10.0
707995814724026368,Twitter for iPhone,Farfle,,2016-03-10,18:25:30,2016,3,Thursday,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af ,"[0, 140]",3385.0,1273.0,https://pbs.twimg.com/media/CdNOb17WwAA5z4A.jpg,agama,0.172087,False,gila monster,0.126978,False,lumbermill,0.0504,False,12.0/10.0
707983188426153984,Twitter for iPhone,,,2016-03-10,17:35:20,2016,3,Thursday,@serial @MrRoles OH MY GOD I listened to all of season 1 during a single road trip. I love you guys! I can confirm Bernie's 12/10 rating :),"[0, 139]",52.0,2.0,,,,,,,,,,,12.0/10.0
707969809498152960,Twitter for iPhone,Rufus,,2016-03-10,16:42:10,2016,3,Thursday,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup ,"[0, 140]",2941.0,1097.0,https://pbs.twimg.com/media/CdM2xRpXEAUsR4k.jpg,toy poodle,0.908491,True,miniature poodle,0.0826516,True,teddy,0.00578613,False,11.0/10.0
707776935007539200,Twitter for iPhone,Sadie,,2016-03-10,03:55:45,2016,3,Thursday,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 ,"[0, 140]",3593.0,1079.0,https://pbs.twimg.com/media/CdKHWimWoAABs08.jpg,miniature pinscher,0.890426,True,toy terrier,0.0513347,True,chihuahua,0.0180152999999999,True,11.0/10.0
707741517457260545,Twitter for iPhone,,,2016-03-10,01:35:01,2016,3,Thursday,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup ,"[0, 140]",2718.0,696.0,https://pbs.twimg.com/media/CdJnJ1dUEAARNcf.jpg,whippet,0.738371,True,italian greyhound,0.191789,True,american staffordshire terrier,0.0201257,True,10.0/10.0
707738799544082433,Vine,,,2016-03-10,01:24:13,2016,3,Thursday,He's doing his best. 12/10 very impressive that he got his license in the first place  ,"[0, 110]",4495.0,2785.0,,,,,,,,,,,12.0/10.0
707693576495472641,Twitter for iPhone,Jiminus,,2016-03-09,22:24:31,2016,3,Wednesday,This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af ,"[0, 109]",3765.0,1133.0,https://pbs.twimg.com/media/CdI7jDnW0AA2dtO.jpg,bathtub,0.499525,False,tub,0.488014,False,washbasin,0.00929825,False,7.0/10.0
707629649552134146,Vine,,,2016-03-09,18:10:30,2016,3,Wednesday,We usually don't rate marshmallows but this one's having so much fun in the snow. 10/10 (vid by @kylejk24) ,"[0, 130]",2834.0,997.0,,,,,,,,,,,10.0/10.0
707610948723478529,Twitter for iPhone,Harper,,2016-03-09,16:56:11,2016,3,Wednesday,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 ,"[0, 121]",18557.0,7236.0,https://pbs.twimg.com/media/CdHwZd0VIAA4792.jpg,golden retriever,0.383223,True,cocker spaniel,0.16593,True,chesapeake bay retriever,0.118199,True,12.0/10.0
707420581654872064,Twitter for iPhone,Keurig,,2016-03-09,04:19:44,2016,3,Wednesday,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 ,"[0, 140]",2499.0,789.0,https://pbs.twimg.com/media/CdFDQVgWIAArslx.jpg,ram,0.518215,False,kuvasz,0.149391,True,great pyrenees,0.106003,True,4.0/10.0
707411934438625280,Twitter for iPhone,,pupper,2016-03-09,03:45:22,2016,3,Wednesday,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 ","[0, 128]",2486.0,673.0,https://pbs.twimg.com/media/CdE7ZktXIAEiWLj.jpg,lakeland terrier,0.7382770000000001,True,airedale,0.0285149,True,giant schnauzer,0.0248763,True,11.0/10.0
707387676719185920,Twitter for iPhone,Clarkus,,2016-03-09,02:08:59,2016,3,Wednesday,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team ,"[0, 139]",3835.0,1490.0,https://pbs.twimg.com/media/CdElVm7XEAADP6o.jpg,chihuahua,0.888468,True,italian greyhound,0.0886346,True,toy terrier,0.0159383,True,10.0/10.0
707377100785885184,Twitter for iPhone,,,2016-03-09,01:26:57,2016,3,Wednesday,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet ,"[0, 140]",3603.0,1214.0,https://pbs.twimg.com/media/CdEbt0NXIAQH3Aa.jpg,golden retriever,0.637225,True,bloodhound,0.0945421,True,cocker spaniel,0.0697971,True,9.0/10.0
707315916783140866,Twitter for iPhone,Finnegus,pupper,2016-03-08,21:23:50,2016,3,Tuesday,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it ,"[0, 122]",2698.0,727.0,https://pbs.twimg.com/media/CdDkEkHWwAAAeUJ.jpg,bernese mountain dog,0.979235,True,shetland sheepdog,0.0110368,True,appenzeller,0.00397111,True,10.0/10.0
707297311098011648,Twitter for iPhone,Cassie,,2016-03-08,20:09:54,2016,3,Tuesday,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas ,"[0, 139]",3022.0,903.0,https://pbs.twimg.com/media/CdDTJLMW4AEST--.jpg,blenheim spaniel,0.370717,True,shih-tzu,0.201566,True,black-footed ferret,0.101559,False,10.0/10.0
707059547140169728,Twitter for iPhone,Cupcake,,2016-03-08,04:25:07,2016,3,Tuesday,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 ,"[0, 128]",2796.0,759.0,https://pbs.twimg.com/media/Cc_64zVWEAAeXs7.jpg,samoyed,0.8973120000000001,True,great pyrenees,0.0391802,True,kuvasz,0.019516,True,11.0/10.0
707038192327901184,Twitter for iPhone,Kathmandu,,2016-03-08,03:00:15,2016,3,Tuesday,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af ,"[0, 117]",2404.0,900.0,https://pbs.twimg.com/media/Cc_ney1W4AANuY3.jpg,pug,0.642426,True,llama,0.0573062,False,french bulldog,0.0541865,True,10.0/10.0
707021089608753152,Twitter for iPhone,Tucker,,2016-03-08,01:52:18,2016,3,Tuesday,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of ,"[0, 120]",4433.0,1540.0,https://pbs.twimg.com/media/Cc_XtkRW8AEE7Fn.jpg,cocker spaniel,0.559658,True,golden retriever,0.314673,True,pekinese,0.0666717,True,12.0/10.0
707014260413456384,Twitter for iPhone,Ellie,,2016-03-08,01:25:10,2016,3,Tuesday,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no ,"[0, 133]",2502.0,664.0,https://pbs.twimg.com/media/Cc_RsVlXEAIzzlX.jpg,chihuahua,0.58378,True,italian greyhound,0.129683,True,toy terrier,0.0891526999999999,True,11.0/10.0
706904523814649856,Vine,,,2016-03-07,18:09:06,2016,3,Monday,Ever seen a dog pet another dog? Both 13/10 truly an awe-inspiring scene. (Vid by @mdougherty20) ,"[0, 120]",15961.0,8830.0,,,,,,,,,,,13.0/10.0
706901761596989440,Twitter for iPhone,Elliot,,2016-03-07,17:58:08,2016,3,Monday,This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. 3/10 ,"[0, 134]",2264.0,680.0,https://pbs.twimg.com/media/Cc9rZlBWwAA56Ra.jpg,wild boar,0.859499,False,hog,0.1289809999999999,False,warthog,0.0113178,False,3.0/10.0
